,querry_searched,ecommerce_website,product_name,product_price,product_rating,rating_count,poduct_image_url,product_url,reviews_count,index
0,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NDk3ODQ3OTI0MjE0NjM6MTY3NDgxMzE5NzpzcF9hdGY6MjAwNzQyMzUxMTc5MDM6OjA6Og&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813197%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,,0
1,Iphone 13,Amazon,Apple iPhone 13 Mini (128GB) - Starlight  ,64900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61cpernSJuL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NDk3ODQ3OTI0MjE0NjM6MTY3NDgxMzE5NzpzcF9hdGY6MjAwNzQyMzUxMTM0MDM6OjA6Og&url=%2FApple-iPhone-Mini-128GB-Starlight%2Fdp%2FB09G91Q79X%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813197%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,,1
2,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-128GB-Midnight/dp/B09G9HD6PD/ref=sr_1_3?keywords=Iphone+13&qid=1674813197&sr=8-3,,2
3,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Blue  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-128GB-Blue/dp/B09G9BL5CP/ref=sr_1_4?keywords=Iphone+13&qid=1674813197&sr=8-4,,3
4,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Green  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-128GB-Green/dp/B09V4B6K53/ref=sr_1_5?keywords=Iphone+13&qid=1674813197&sr=8-5,,4
5,Iphone 13,Amazon,Apple iPhone 13 (256GB) - Midnight  ,74900.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-256GB-Midnight/dp/B09G9BQS98/ref=sr_1_6?keywords=Iphone+13&qid=1674813197&sr=8-6,,5
6,Iphone 13,Amazon,Apple iPhone 13 (256GB) - Starlight  ,71999.0,4.6,12982.0,https://m.media-amazon.com/images/I/71GLMJ7TQiL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-256GB-Starlight/dp/B09G9BFKZN/ref=sr_1_7?keywords=Iphone+13&qid=1674813197&sr=8-7,,6
7,Iphone 13,Amazon,Apple iPhone 13 (256GB) - (Product) RED  ,73990.0,4.6,12982.0,https://m.media-amazon.com/images/I/71gm8v4uPBL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-256GB-Product/dp/B09G9HDN4Q/ref=sr_1_8?keywords=Iphone+13&qid=1674813197&sr=8-8,,7
8,Iphone 13,Amazon,Apple iPhone 13 (512GB) - Pink  ,91999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61l9ppRIiqL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-512GB-Pink/dp/B09G97M122/ref=sr_1_9?keywords=Iphone+13&qid=1674813197&sr=8-9,,8
9,Iphone 13,Amazon,Apple iPhone 13 Mini (128GB) - Starlight  ,64900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61cpernSJuL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-Mini-128GB-Starlight/dp/B09G91Q79X/ref=sr_1_10?keywords=Iphone+13&qid=1674813197&sr=8-10,,9
10,Iphone 13,Amazon,Apple iPhone 13 Mini (256GB) - Blue  ,74900.0,4.6,1650.0,https://m.media-amazon.com/images/I/71X6mnUDSzL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-256GB/dp/B09G99CW2C/ref=sr_1_11?keywords=Iphone+13&qid=1674813197&sr=8-11,,10
11,Iphone 13,Amazon,Apple iPhone 13 Mini (128GB) - Blue  ,64900.0,4.6,1650.0,https://m.media-amazon.com/images/I/71X6mnUDSzL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-128GB/dp/B09G99NBNQ/ref=sr_1_12?keywords=Iphone+13&qid=1674813197&sr=8-12,,11
12,Iphone 13,Amazon,Apple iPhone 13 Mini (256GB) - (Product) RED  ,74900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61F7Xcyux0L._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-256GB/dp/B09G99T5ZH/ref=sr_1_13?keywords=Iphone+13&qid=1674813197&sr=8-13,,12
13,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Green  ",3356.0,0.0,0.0,https://m.media-amazon.com/images/I/51O92T2mknL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXYCR1G/ref=sr_1_14_mod_primary_new?keywords=Iphone+13&qid=1674813197&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-14,,13
14,Iphone 13,Amazon,Apple iPhone 13 Mini (256GB) - Midnight  ,74900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61KeIxmldLL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-256GB/dp/B09G995NMD/ref=sr_1_15?keywords=Iphone+13&qid=1674813197&sr=8-15,,14
15,Iphone 13,Amazon,Apple iPhone 13 Mini (256GB) - Pink  ,74900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61nPiOOv9BL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-256GB/dp/B09G9BJK4X/ref=sr_1_16?keywords=Iphone+13&qid=1674813197&sr=8-16,,15
16,Iphone 13,Amazon,Apple iPhone 13 Mini (128 GB) - Green  ,64900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61cMQeVEGKL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-128/dp/B09V44LTTQ/ref=sr_1_17?keywords=Iphone+13&qid=1674813197&sr=8-17,,16
17,Iphone 13,Amazon,Apple iPhone 13 Mini (512GB) - Pink  ,94900.0,4.6,1650.0,https://m.media-amazon.com/images/I/61nPiOOv9BL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-512GB/dp/B09G997HJP/ref=sr_1_18?keywords=Iphone+13&qid=1674813197&sr=8-18,,17
18,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,0.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTY4NDcyMzI1ODU0Nzk6MTY3NDgxMzE5OTpzcF9hdGZfbmV4dDoyMDA3OTY4MjIxNjQwMzo6MDo6&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_17_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813199%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,18
19,Iphone 13,Amazon,Apple iPhone 13 Mini (512GB) - (Product) RED  ,94900.0,4.6,0.0,https://m.media-amazon.com/images/I/61F7Xcyux0L._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Mini-512GB/dp/B09G95PPD1/ref=sr_1_18?keywords=Iphone+13&qid=1674813199&sr=8-18,,19
20,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Green  ",3356.0,0.0,0.0,https://m.media-amazon.com/images/I/51O92T2mknL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXYCR1G/ref=sr_1_19_mod_primary_new?keywords=Iphone+13&qid=1674813199&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-19,,20
21,Iphone 13,Amazon,Apple iPhone 13 Pro (1TB) - Graphite  ,147900.0,4.7,0.0,https://m.media-amazon.com/images/I/61eDXs9QFNL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-13-Pro-1TB/dp/B09G9FVVQY/ref=sr_1_20?keywords=Iphone+13&qid=1674813199&sr=8-20,,21
22,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 Mini (5.4"" Inch) 3D Guardian Full Coverage Privacy Edge to Edge Glass 0.33mm Black  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/31+AdFntJYL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Guardian-Coverage-Privacy/dp/B09HXXGBQ6/ref=sr_1_21?keywords=Iphone+13&qid=1674813199&sr=8-21,,22
23,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 / iPhone 13 Pro/iPhone 14 (6.1"" Inch) Amazing H+ Pro Explosion Proof Screen Protect  ",1299.0,0.0,0.0,https://m.media-amazon.com/images/I/31AqoSyeVfL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Amazing-Explosion-Protect/dp/B09HXY4BZH/ref=sr_1_22?keywords=Iphone+13&qid=1674813199&sr=8-22,,23
24,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 / iPhone 13 Pro/iPhone 14 (6.1"" Inch) Amazing H Explosion Proof Screen Protect  ",895.0,0.0,0.0,https://m.media-amazon.com/images/I/31AqoSyeVfL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Amazing-Explosion-Protect/dp/B09HXYW9K7/ref=sr_1_23?keywords=Iphone+13&qid=1674813199&sr=8-23,,24
25,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Black  ",,0.0,0.0,https://m.media-amazon.com/images/I/31pgGow4y8L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXYKHWN/ref=sr_1_24?keywords=Iphone+13&qid=1674813199&sr=8-24,,25
26,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Blue  ",3499.0,0.0,0.0,https://m.media-amazon.com/images/I/71esn92cxKL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Textured-Camshield-Automatic-Material/dp/B0B5XQTW97/ref=sr_1_25?keywords=Iphone+13&qid=1674813199&sr=8-25,,26
27,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Blue  ",2856.0,4.0,0.0,https://m.media-amazon.com/images/I/51472tviq6L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXXJ8XT/ref=sr_1_26?keywords=Iphone+13&qid=1674813199&sr=8-26,,27
28,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) CamShield Leather Camera Slider Protect Without Logo Cut Leather + PC + TPU Material Green  ",1665.0,0.0,0.0,https://m.media-amazon.com/images/I/715kIeyUDvL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Protect-Material/dp/B09Q12CNPL/ref=sr_1_27_mod_primary_new?keywords=Iphone+13&qid=1674813199&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-27,,28
29,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Cyclops Metal Stand Camera Protect Case Soft TPU Edge + Translucent PC Hard Back Black Color  ",1230.0,0.0,0.0,https://m.media-amazon.com/images/I/31ejFfKc80L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Cyclops-Protect-Translucent/dp/B09M3TR2DQ/ref=sr_1_28?keywords=Iphone+13&qid=1674813199&sr=8-28,,29
30,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot Red Color  ",2246.0,0.0,0.0,https://m.media-amazon.com/images/I/71tl+qzeFyL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Genuine-Classic-Leather/dp/B09HXZXBC9/ref=sr_1_29_mod_primary_new?keywords=Iphone+13&qid=1674813199&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-29,,30
31,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) Synthetic Aramid Carbon Fiber Tough Waterproof Light Weight Black Color  ",2199.0,0.0,0.0,https://m.media-amazon.com/images/I/41jkXprzx6L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Synthetic-Aramid-Waterproof/dp/B09HXYQ2BT/ref=sr_1_30?keywords=Iphone+13&qid=1674813199&sr=8-30,,31
32,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot Red Color  ",1666.0,0.0,0.0,https://m.media-amazon.com/images/I/514tsiwGL5L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Genuine-Classic-Leather/dp/B09JGJBTG8/ref=sr_1_31?keywords=Iphone+13&qid=1674813199&sr=8-31,,32
33,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Black  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/51YWRgco26L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09NR7NFD3/ref=sr_1_32?keywords=Iphone+13&qid=1674813199&sr=8-32,,33
34,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Slider Camera Slider Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC Kickstand Black  ",1660.0,0.0,0.0,https://m.media-amazon.com/images/I/41TCG8DIn0L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Protection-Kickstand/dp/B09HXY7GMT/ref=sr_1_33?keywords=Iphone+13&qid=1674813199&sr=8-33,,34
35,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxOTkxNzg2MDQxMzU3OjE2NzQ4MTMyMTM6c3BfYXRmX25leHQ6MjAwNzk2ODIyMTY0MDM6OjA6Og&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_33_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813213%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,35
36,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 Mini (5.4"" Inch) 3D Guardian Full Coverage Privacy Edge to Edge Glass 0.33mm Black  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/31+AdFntJYL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Guardian-Coverage-Privacy/dp/B09HXXGBQ6/ref=sr_1_34?keywords=Iphone+13&qid=1674813213&sr=8-34,,36
37,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Black  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/51YWRgco26L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09NR7NFD3/ref=sr_1_35?keywords=Iphone+13&qid=1674813213&sr=8-35,,37
38,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Slider Camera Slider Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC Kickstand Black  ",1660.0,0.0,0.0,https://m.media-amazon.com/images/I/41TCG8DIn0L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Protection-Kickstand/dp/B09HXY7GMT/ref=sr_1_36?keywords=Iphone+13&qid=1674813213&sr=8-36,,38
39,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Cyclops Metal Stand Camera Protect Case Soft TPU Edge + Translucent PC Hard Back Black Color  ",,0.0,0.0,https://m.media-amazon.com/images/I/41vZFFZ8c4L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Cyclops-Protect-Translucent/dp/B09NR7SP88/ref=sr_1_37?keywords=Iphone+13&qid=1674813213&sr=8-37,,39
40,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Leather Finish S Type Semi Automatic Spring Metal Camera Slider Wireless Charge Protect Black  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/71zDIel8W7L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Automatic-Wireless/dp/B0B5XNZ85F/ref=sr_1_38?keywords=Iphone+13&qid=1674813213&sr=8-38,,40
41,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Nature TPU Pro Border + PC Back & Impact Resist Edges Soft White Color  ",913.0,5.0,1.0,https://m.media-amazon.com/images/I/51e825sekML._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Nature-Border-Impact/dp/B09JGDRLZR/ref=sr_1_39?keywords=Iphone+13&qid=1674813213&sr=8-39,,41
42,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Black  ",1199.0,0.0,0.0,https://m.media-amazon.com/images/I/41CstXOuwVL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B09JGGZV6L/ref=sr_1_40?keywords=Iphone+13&qid=1674813213&sr=8-40,,42
43,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Blue  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/51CIydWC1LL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09M3X34YJ/ref=sr_1_41?keywords=Iphone+13&qid=1674813213&sr=8-41,,43
44,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Black  ",3645.0,0.0,0.0,https://m.media-amazon.com/images/I/61mjEXqypGL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B0BFJDQT7S/ref=sr_1_42_mod_primary_new?keywords=Iphone+13&qid=1674813213&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-42,,44
45,Iphone 13,Amazon,"Nillkin Screen Guard for Apple iPhone 13 / Apple iPhone 13 Pro (6.1"" Inch) Whole Set Version Matte Anti Glare  ",799.0,0.0,0.0,https://m.media-amazon.com/images/I/41YEar0n1yL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Screen-Guard-iPhone-Version/dp/B09NR6KNXZ/ref=sr_1_43?keywords=Iphone+13&qid=1674813213&sr=8-43,,45
46,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Blue  ",3799.0,0.0,0.0,https://m.media-amazon.com/images/I/51hvZB-VsML._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09M3TRQNP/ref=sr_1_44?keywords=Iphone+13&qid=1674813213&sr=8-44,,46
47,Iphone 13,Amazon,"Nillkin Case for iPhone 13 Pro Max Case with Stand, Slide Camera Cover, Military Grade Shockproof Portective Case Compatible with MagSafe Wireless Charger&MagSafe Car Mount Holder, Green  ",4999.0,4.0,57.0,https://m.media-amazon.com/images/I/81q0by0C02L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Military-Shockproof-Portective-Compatible/dp/B0B56R16BD/ref=sr_1_45?keywords=Iphone+13&qid=1674813213&sr=8-45,,47
48,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) Nature TPU Pro Border + PC Back & Impact Resist Edges Soft Flexible White Color  ",1045.0,2.9,3.0,https://m.media-amazon.com/images/I/31MJvGOdk4L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Nature-Border-Flexible/dp/B09KH42FPB/ref=sr_1_46_mod_primary_new?keywords=Iphone+13&qid=1674813213&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-46,,48
49,Iphone 13,Amazon,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) 120Hz Full HD+ Display | 50MP AI Triple Camera | Helio G96 Powerful Gaming Processor  ",10499.0,4.2,13775.0,https://m.media-amazon.com/images/I/81gRC3KTeaL._AC_UY218_.jpg,https://www.amazon.in/realme-Storage-Processor-Triple-Display/dp/B09RMQYHLH/ref=sr_1_47?keywords=Iphone+13&qid=1674813213&sr=8-47,,49
50,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Blue  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/61esnAZB1cL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B0BFJ6RVY1/ref=sr_1_48?keywords=Iphone+13&qid=1674813213&sr=8-48,,50
51,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 Pro (6.1"" Inch) 2 in 1 Full Glass Covers Screen Shatterproof + Camera 360 Protective Film Black Color  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/61rbZB8W1tL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-iPhone-Shatterproof-Protective/dp/B09M3V8G5B/ref=sr_1_49?keywords=Iphone+13&qid=1674813213&sr=8-49,,51
52,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODUxMzMyOTE5Mzg2MzE6MTY3NDgxMzIxNjpzcF9hdGZfbmV4dDoyMDA3OTY4MjIxNjQwMzo6MDo6&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_49_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813216%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,52
53,Iphone 13,Amazon,"iPhone 13 Pro Max Case with Kickstand & Camera Cover, Nillkin CamShield Armor Case with Slide Lens Cover and Rotate Ring Stand for Men and Women, Military Grade Shockproof Case 6.7 inch, Black  ",1699.0,4.3,59.0,https://m.media-amazon.com/images/I/81CNZhlvqdL._AC_UY218_.jpg,https://www.amazon.in/Kickstand-Nillkin-CamShield-Military-Shockproof/dp/B09CGMF8YT/ref=sr_1_50?keywords=Iphone+13&qid=1674813216&sr=8-50,,53
54,Iphone 13,Amazon,"Ezanmull iPhone 13 Pro Max Case with Camera Cover Stand Ring Kickstand, CamShield Armor Shockproof PC & TPU Bumper Hybrid Protective Cover for iPhone 13 Pro Max (Blue)  ",2899.0,4.4,253.0,https://m.media-amazon.com/images/I/81Bywmtr9jL._AC_UY218_.jpg,https://www.amazon.in/iPhone-Kickstand-CamShield-Shockproof-Protective/dp/B09DK873F1/ref=sr_1_51?keywords=Iphone+13&qid=1674813216&sr=8-51,,54
55,Iphone 13,Amazon,Apple iPhone SE (64 GB) - Midnight (3rd Generation)  ,49900.0,4.4,260.0,https://m.media-amazon.com/images/I/61TOWf11+jL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-SE-64-Generation/dp/B09V44MF6K/ref=sr_1_52?keywords=Iphone+13&qid=1674813216&sr=8-52,,55
56,Iphone 13,Amazon,"Nillkin Designed for iPhone 13 Pro Max Case with Kickstand & Camera Cover, CamShield Armor Case with Slide Camera Protection and Rotate Ring Stand, Military Grade Shockproof Case 6.7 inch, Green  ",2285.0,4.4,152.0,https://m.media-amazon.com/images/I/81h5hjZIcFL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Kickstand-CamShield-Protection-Shockproof/dp/B09CGK5S7T/ref=sr_1_53?keywords=Iphone+13&qid=1674813216&sr=8-53,,56
57,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC with Logo Cut Black  ",1236.0,3.2,5.0,https://m.media-amazon.com/images/I/71OITbeF9qL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Frosted-Shield-Protect/dp/B0B5XQ8XG1/ref=sr_1_54?keywords=Iphone+13&qid=1674813216&sr=8-54,,57
58,Iphone 13,Amazon,"Ezanmull iPhone 13 Pro Max Case with Camera Cover Stand Ring Kickstand, CamShield Armor Shockproof PC & TPU Bumper Hybrid Protective Cover For iPhone 13 Pro Max (Green)  ",3499.0,4.4,253.0,https://m.media-amazon.com/images/I/816yMXBdHjL._AC_UY218_.jpg,https://www.amazon.in/iPhone-Kickstand-CamShield-Shockproof-Protective/dp/B09DK5VK5P/ref=sr_1_55?keywords=Iphone+13&qid=1674813216&sr=8-55,,58
59,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 / iPhone 13 Pro/iPhone 14 (6.1"" Inch) 3D Guardian Full Coverage Privacy Edge to Edge Glass 0.33mm Black  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/41uZZbpenNL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Guardian-Coverage-Privacy/dp/B09HXYXH2C/ref=sr_1_56_mod_primary_new?keywords=Iphone+13&qid=1674813216&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-56,,59
